"","gene_id","p_value","p_value_adj_FDR"
"15999","SIGLECP3",0.032,0.049942067046961
"9049","KIF7",0.0320338983050847,0.049942067046961
"6270","FBXO9",0.0320357142857143,0.049942067046961
"20412","ZNF826",0.032052380952381,0.049942067046961
"10553","MAP4K1",0.0320551020408163,0.049942067046961
"6264","FBXO48",0.03205625,0.049942067046961
"11451","MYPN",0.032083125,0.049942067046961
"7328","GPR62",0.0321071428571429,0.049942067046961
"5602","EPC1",0.0321176470588235,0.049942067046961
"24","AARS",0.03213,0.049942067046961
"8764","KCNIP2",0.0321851851851852,0.049942067046961
"3852","CLEC6A",0.0321948717948718,0.049942067046961
"20016","ZNF257",0.0321969696969697,0.049942067046961
"10960","MLLT1",0.0322,0.049942067046961
"16987","SOSTDC1",0.0322,0.049942067046961
"2361","C2CD4B",0.0322,0.049942067046961
"3138","CCDC64",0.0322037037037037,0.049942067046961
"7585","HACE1",0.0322105263157895,0.049942067046961
"554","ALOX12B",0.032288679245283,0.049942067046961
"3447","CDK20",0.032348275862069,0.049942067046961
"6649","FRZB",0.0324,0.049942067046961
"11315","MTX2",0.0324,0.049942067046961
"8146","HTR1F",0.0324041666666667,0.049942067046961
"19795","ZCCHC18",0.0324107142857143,0.049942067046961
"3424","CDH5",0.0324210526315789,0.049942067046961
"1288","AXL",0.0324545454545455,0.049942067046961
"15417","S100A7A",0.0324571428571429,0.049942067046961
"995","ARMC6",0.0325,0.049942067046961
"12252","OCA2",0.0325,0.049942067046961
"5505","ELMOD1",0.0325,0.049942067046961
"2828","CABYR",0.03256,0.049942067046961
"432","AHRR",0.0325696,0.049942067046961
"19789","ZCCHC11",0.0326022727272727,0.049942067046961
"19173","UPB1",0.0326066666666667,0.049942067046961
"8103","HSP90B1",0.0326115384615385,0.049942067046961
"13507","PLAC2",0.0326392857142857,0.049942067046961
"10829","MFHAS1",0.0326571428571429,0.049942067046961
"8426","ILF3",0.0326612903225806,0.049942067046961
"3944","CNKSR3",0.032664406779661,0.049942067046961
"126","ACAP1",0.0326776470588235,0.049942067046961
"11960","NOMO2",0.0326791666666667,0.049942067046961
"9238","KRT79",0.0326909090909091,0.049942067046961
"17094","SPEG",0.0326909090909091,0.049942067046961
"8822","KCP",0.0327130434782609,0.049942067046961
"16256","SLC34A3",0.0327140740740741,0.049942067046961
"5119","DOK7",0.032725,0.049942067046961
"7418","GRIP2",0.0327384615384615,0.049942067046961
"10430","M6PR",0.0327763157894737,0.049942067046961
"15488","SATB1",0.03278,0.049942067046961
"4311","CSRNP3",0.0327857142857143,0.049942067046961
"5255","DUSP6",0.0328,0.049942067046961
"18451","TNXB",0.0328615384615385,0.049942067046961
"1628","BTN2A1",0.032875,0.049942067046961
"6684","FUNDC2P2",0.032878125,0.049942067046961
"8632","ITK",0.0328855421686747,0.049942067046961
"2104","C1GALT1",0.0329142857142857,0.049942067046961
"6344","FGD2",0.0329333333333333,0.049942067046961
"1272","AURKA",0.0329803921568627,0.049942067046961
"17244","SSB",0.0329955555555556,0.049942067046961
"6214","FBRS",0.033,0.049942067046961
"14425","PYGO2",0.0330291262135922,0.049942067046961
"6864","GBAS",0.0330586956521739,0.049942067046961
"19181","UPK2",0.033075,0.049942067046961
"13414","PILRB",0.033084,0.049942067046961
"17582","TACR1",0.0331378378378378,0.049942067046961
"4184","CRAMP1L",0.0331394736842105,0.049942067046961
"1073","ASCC1",0.033190243902439,0.049942067046961
"1316","B4GALNT1",0.033208,0.049942067046961
"153","ACN9",0.0332266666666667,0.049942067046961
"3409","CDH13",0.0332423076923077,0.049942067046961
"480","AKNA",0.033255,0.049942067046961
"8180","HYOU1",0.0332689655172414,0.049942067046961
"10779","MEOX1",0.0332808510638298,0.049942067046961
"7100","GMIP",0.0333017142857143,0.049942067046961
"2860","CADM4",0.0333391304347826,0.049942067046961
"7235","GPHN",0.03335,0.049942067046961
"15364","RTN4R",0.0333584905660377,0.049942067046961
"8164","HTT",0.0333882352941176,0.049942067046961
"11212","MSH5",0.0334074074074074,0.049942067046961
"5134","DPF2",0.0334177777777778,0.049942067046961
"449","AIMP1",0.0334444444444444,0.049942067046961
"713","ANKS3",0.0334769230769231,0.049942067046961
"6947","GFPT2",0.0334851063829787,0.049942067046961
"7968","HOOK2",0.0335133333333333,0.049942067046961
"3815","CLDN2",0.0335142857142857,0.049942067046961
"1472","BFSP2",0.0335508333333333,0.049942067046961
"8482","INSIG2",0.033552,0.049942067046961
"13816","PPARG",0.0335666666666667,0.049942067046961
"5759","EXOSC3",0.0335666666666667,0.049942067046961
"16910","SNRPB2",0.0335746478873239,0.049942067046961
"3144","CCDC6",0.0336076923076923,0.049942067046961
"4074","COPS6",0.0336761904761905,0.049942067046961
"18457","TOM1L2",0.0337066666666667,0.049942067046961
"15868","SFTPA1",0.0337166666666667,0.049942067046961
"6468","FLJ36031",0.0337333333333333,0.049942067046961
"286","ADAMTSL2",0.033748,0.049942067046961
"12208","NUP93",0.0337857142857143,0.049942067046961
"16067","SLC11A2",0.0338181818181818,0.049942067046961
"7067","GLRX5",0.0338545454545454,0.049942067046961
"7516","GTPBP3",0.0338863636363636,0.049942067046961
"15116","ROBO2",0.03392,0.049942067046961
"4463","CXXC1",0.0339428571428571,0.049942067046961
"3082","CCDC14",0.03395,0.049942067046961
"14163","PRSS23",0.0339625,0.049942067046961
"19951","ZNF154",0.0339888888888889,0.049942067046961
"11222","MSMB",0.0340138888888889,0.049942067046961
"17662","TAS2R5",0.034036231884058,0.049942067046961
"705","ANKRD57",0.03405,0.049942067046961
"5617","EPHB2",0.0340583333333333,0.049942067046961
"19263","USP6NL",0.0340666666666667,0.049942067046961
"10193","LPCAT4",0.034081875,0.049942067046961
"15223","RPL9",0.0340909090909091,0.049942067046961
"7541","GUSBL2",0.0340945945945946,0.049942067046961
"19654","XPO7",0.034125,0.049942067046961
"18809","TTBK1",0.034126,0.049942067046961
"18038","TLL2",0.0341454545454545,0.049942067046961
"9745","LOC100272228",0.0341939393939394,0.049942067046961
"15974","SHPRH",0.0342,0.049942067046961
"5987","FAM18A",0.0342130434782609,0.049942067046961
"20103","ZNF396",0.0342222222222222,0.049942067046961
"4546","CYP2E1",0.0342266666666667,0.049942067046961
"9601","LMAN2",0.0342333333333333,0.049942067046961
"494","AKR7L",0.0342363636363636,0.049942067046961
"15290","RPSAP52",0.0342736842105263,0.049942067046961
"9571","LIN7B",0.0342925925925926,0.049942067046961
"566","ALPL",0.0343,0.049942067046961
"9655","LOC100129066",0.0343333333333333,0.049942067046961
"5690","ESCO1",0.0343333333333333,0.049942067046961
"3432","CDHR4",0.0343654838709677,0.049942067046961
"17429","STXBP6",0.0343695652173913,0.049942067046961
"6065","FAM49B",0.034387323943662,0.049942067046961
"16070","SLC12A3",0.0344318181818182,0.049942067046961
"18867","TTLL9",0.03444,0.049942067046961
"17798","TCP1",0.0344909090909091,0.049942067046961
"17804","TCTEX1D4",0.0345,0.049942067046961
"20018","ZNF25",0.0345459459459459,0.049942067046961
"14765","RCSD1",0.0345657142857143,0.049942067046961
"10851","MGAT3",0.0346153846153846,0.049942067046961
"15065","RNF207",0.0346363636363636,0.049942067046961
"11101","MRGPRF",0.0346533333333333,0.049942067046961
"20390","ZNF788",0.0346636363636364,0.049942067046961
"8432","IMMT",0.034672,0.049942067046961
"18744","TSGA10IP",0.0347009345794392,0.049942067046961
"8397","IL28RA",0.0347142857142857,0.049942067046961
"7160","GNRHR",0.03472,0.049942067046961
"10020","LOC441869",0.0347727272727273,0.049942067046961
"8516","IPO7",0.034778947368421,0.049942067046961
"4446","CXCL14",0.0348294117647059,0.049942067046961
"11942","NOC3L",0.0348333333333333,0.049942067046961
"3708","CHRNA1",0.0348727272727273,0.049942067046961
"17852","TERT",0.034875,0.049942067046961
"20038","ZNF283",0.0348930555555556,0.049942067046961
"338","ADORA2A",0.0349034482758621,0.049942067046961
"13338","PHLDB2",0.03490875,0.049942067046961
"8172","HYAL2",0.0349116279069767,0.049942067046961
"16454","SMAD5OS",0.03492,0.049942067046961
"17175","SPSB3",0.034925,0.049942067046961
"17090","SPDYE7P",0.0349577464788732,0.049942067046961
"20183","ZNF514",0.0349714285714286,0.049942067046961
"15420","S100A8",0.0349837209302326,0.049942067046961
"20404","ZNF80",0.035035,0.049942067046961
"13916","PPP2R4",0.0350492957746479,0.049942067046961
"8072","HSD17B12",0.0350538461538462,0.049942067046961
"10006","LOC440905",0.0350666666666667,0.049942067046961
"11297","MTMR9",0.0351,0.049942067046961
"17545","SYT13",0.0351,0.049942067046961
"11337","MUSK",0.0351102040816327,0.049942067046961
"8417","IL6",0.0351183098591549,0.049942067046961
"9237","KRT78",0.0351428571428571,0.049942067046961
"11541","NAV2",0.0351772727272727,0.049942067046961
"16322","SLC43A3",0.0352,0.049942067046961
"13526","PLCD3",0.0352,0.049942067046961
"4251","CRYBB2",0.0352348837209302,0.049942067046961
"16157","SLC24A6",0.0352468085106383,0.049942067046961
"9331","KRTCAP2",0.0352592592592593,0.049942067046961
"19182","UPK3A",0.035275,0.049942067046961
"6194","FAT1",0.03528,0.049942067046961
"6991","GIMAP8",0.0353076923076923,0.049942067046961
"15827","SF3B2",0.0353888888888889,0.049942067046961
"9918","LOC338758",0.0354142857142857,0.049942067046961
"18124","TMEM117",0.0354339622641509,0.049942067046961
"5562","ENO1",0.03546,0.049942067046961
"3053","CCDC120",0.0354689655172414,0.049942067046961
"15694","SEMA3A",0.0354796296296296,0.049942067046961
"31","ABCA10",0.0354820512820513,0.049942067046961
"13554","PLEKHA7",0.0354926829268293,0.049942067046961
"6302","FCN3",0.0355,0.049942067046961
"17275","ST13",0.0355055555555556,0.049942067046961
"17100","SPG20",0.0355090909090909,0.049942067046961
"14348","PTPN7",0.0355222222222222,0.049942067046961
"9199","KRT16",0.0355384615384615,0.049942067046961
"13571","PLEKHH3",0.0355426829268293,0.049942067046961
"16950","SNX32",0.0355615384615385,0.049942067046961
"17390","STOX1",0.0355621621621622,0.049942067046961
"13350","PHYHD1",0.0355882352941176,0.049942067046961
"6553","FNTA",0.0356,0.049942067046961
"11412","MYLPF",0.0356404494382022,0.049942067046961
"5625","EPM2AIP1",0.0356660194174757,0.049942067046961
"9616","LMO4",0.0356775,0.049942067046961
"10728","MED10",0.0357,0.049942067046961
"15988","SIGLEC11",0.0357,0.049942067046961
"6042","FAM3B",0.03571875,0.049942067046961
"12076","NRCAM",0.0357333333333333,0.049942067046961
"15025","RNF126P1",0.0357520408163265,0.049942067046961
"2821","CABLES1",0.0357666666666667,0.049942067046961
"9071","KITLG",0.0357724137931034,0.049942067046961
"6581","FOXE1",0.0357857142857143,0.049942067046961
"11369","MYCL1",0.035788,0.049942067046961
"5429","EIF2AK2",0.0357929577464789,0.049942067046961
"14917","RHEB",0.0358076923076923,0.049942067046961
"13530","PLCG2",0.0358085106382979,0.049942067046961
"8762","KCNH8",0.0358333333333333,0.049942067046961
"5201","DSG2",0.035837037037037,0.049942067046961
"10063","LOC645332",0.0359058823529412,0.049942067046961
"11454","MYSM1",0.036,0.049942067046961
"11564","NCAM1",0.036,0.049942067046961
"20475","ZSCAN22",0.036,0.049942067046961
"14941","RIC3",0.0360210526315789,0.049942067046961
"2936","CAPZA2",0.0360285714285714,0.049942067046961
"1450","BECN1",0.0360333333333333,0.049942067046961
"6087","FAM64A",0.0360697674418605,0.049942067046961
"19832","ZDHHC9",0.0360978260869565,0.049942067046961
"14157","PRRX2",0.0361,0.049942067046961
"8747","KCNE2",0.0361052631578947,0.049942067046961
"8328","IKZF2",0.03612,0.049942067046961
"12961","PBRM1",0.03612,0.049942067046961
"10158","LOC91316",0.0361241379310345,0.049942067046961
"11245","MT1G",0.0361285714285714,0.049942067046961
"11618","NCRNA00105",0.0361463414634146,0.049942067046961
"245","ADAM17",0.0361471698113208,0.049942067046961
"16903","SNRNP27",0.0361551020408163,0.049942067046961
"11857","NISCH",0.036165306122449,0.049942067046961
"16020","SIRPG",0.03619,0.049942067046961
"8150","HTR3A",0.0362133333333333,0.049942067046961
"1640","BUB1",0.0362173913043478,0.049942067046961
"3260","CCT2",0.0362222222222222,0.049942067046961
"4823","DENND4B",0.036252380952381,0.049942067046961
"1057","ASB12",0.0362571428571429,0.049942067046961
"13362","PI4KB",0.0362835820895522,0.049942067046961
"1354","BANF1",0.0362972972972973,0.049942067046961
"11663","NDEL1",0.0363,0.049942067046961
"12911","PARD6A",0.0363037037037037,0.049942067046961
"6890","GCK",0.0363103448275862,0.049942067046961
"3835","CLEC1A",0.0363125,0.049942067046961
"202","ACTB",0.0363148148148148,0.049942067046961
"4870","DHCR7",0.0363317073170732,0.049942067046961
"15956","SHE",0.03634,0.049942067046961
"4030","COL4A4",0.0364,0.049942067046961
"7247","GPR107",0.0364,0.049942067046961
"14632","RASAL1",0.0364176470588235,0.049942067046961
"17903","TGDS",0.0364325,0.049942067046961
"10899","MICAL1",0.0364456140350877,0.049942067046961
"12278","OGFOD1",0.0364745098039216,0.049942067046961
"132","ACBD4",0.0364805194805195,0.049942067046961
"18538","TPSD1",0.0364848484848485,0.049942067046961
"5302","E4F1",0.0365046728971963,0.049942067046961
"7861","HIVEP1",0.0365090909090909,0.049942067046961
"10217","LRDD",0.0365234375,0.049942067046961
"1292","AZIN1",0.0365294117647059,0.049942067046961
"17524","SYNGR1",0.03654,0.049942067046961
"19998","ZNF22",0.0365444444444444,0.049942067046961
"3334","CD59",0.03657,0.049942067046961
"5138","DPH3B",0.036572,0.049942067046961
"6831","GAPVD1",0.0365934782608696,0.049942067046961
"17202","SREBF1",0.0366,0.049942067046961
"3210","CCL4L2",0.0366,0.049942067046961
"11244","MT1F",0.0366105263157895,0.049942067046961
"8856","KDM4B",0.036623595505618,0.049942067046961
"11186","MRPS7",0.0366457142857143,0.049942067046961
"6717","FZD2",0.0366789473684211,0.049942067046961
"15389","RWDD2A",0.0367033333333333,0.049942067046961
"17448","SULT1B1",0.036720987654321,0.049942067046961
"1103","ASPSCR1",0.0367230769230769,0.049942067046961
"12827","PABPC5",0.036725,0.049942067046961
"16223","SLC29A3",0.0367297297297297,0.049942067046961
"1010","ARPC1B",0.0367586206896552,0.049942067046961
"5476","EIF5A2",0.0367746835443038,0.049942067046961
"11808","NFS1",0.0367785714285714,0.049942067046961
"7303","GPR18",0.0367866666666667,0.049942067046961
"8054","HS3ST1",0.0368,0.049942067046961
"4883","DHRS2",0.0368,0.049942067046961
"17176","SPSB4",0.0368,0.049942067046961
"8641","ITPKB",0.0368282352941176,0.049942067046961
"13510","PLAC8",0.0368333333333333,0.049942067046961
"3322","CD3G",0.0368516129032258,0.049942067046961
"10058","LOC644538",0.0368612903225806,0.049942067046961
"9757","LOC113230",0.036875,0.049942067046961
"10688","MCM3APAS",0.0368823529411765,0.049942067046961
"6121","FAM76A",0.0368967741935484,0.049942067046961
"973","ARL2",0.0369032258064516,0.049942067046961
"6874","GBP6",0.0369111111111111,0.049942067046961
"15124","ROMO1",0.036915,0.049942067046961
"8799","KCNMB2",0.0369230769230769,0.049942067046961
"7442","GRWD1",0.0369411764705882,0.049942067046961
"16931","SNX12",0.0369481012658228,0.049942067046961
"15335","RSL24D1",0.03696,0.049942067046961
"7905","HMGA2",0.0369758064516129,0.049942067046961
"18803","TSSK4",0.0369870967741935,0.049942067046961
"825","APOBEC3H",0.0369882352941176,0.049942067046961
"17552","SYT2",0.0369972972972973,0.049942067046961
"19523","WDR78",0.0370117647058823,0.049942067046961
"4574","CYP7B1",0.0370285714285714,0.049942067046961
"14476","RAB26",0.0370285714285714,0.049942067046961
"11335","MURC",0.0370333333333333,0.049942067046961
"18802","TSSK3",0.03705,0.049942067046961
"13331","PHKB",0.03708,0.049942067046961
"8983","KIAA1609",0.0370833333333333,0.049942067046961
"13825","PPFIA1",0.0370857142857143,0.049942067046961
"15689","SELPLG",0.0371,0.049942067046961
"15990","SIGLEC14",0.0371,0.049942067046961
"20368","ZNF766",0.0371052631578947,0.049942067046961
"5026","DNAJA1",0.0371083333333333,0.049942067046961
"725","ANO7",0.0371368421052632,0.049942067046961
"20443","ZNF93",0.0371428571428571,0.049942067046961
"9684","LOC100131691",0.0371428571428571,0.049942067046961
"9729","LOC100216545",0.0371535714285714,0.049942067046961
"12891","PAPOLA",0.03718,0.049942067046961
"15984","SIDT1",0.0371926829268293,0.049942067046961
"5926","FAM159A",0.0372,0.049942067046961
"20189","ZNF521",0.0372,0.049942067046961
"15727","SEPP1",0.0372166666666667,0.049942067046961
"15910","SH2D1B",0.0372176470588235,0.049942067046961
"19211","USHBP1",0.0372253968253968,0.049942067046961
"9111","KLHL15",0.03723125,0.049942067046961
"7244","GPN3",0.0372395833333333,0.049942067046961
"19993","ZNF224",0.0372475,0.049942067046961
"8143","HTR1B",0.03726,0.049942067046961
"386","AGAP6",0.0372827586206897,0.049942067046961
"13375","PIGF",0.0372866666666667,0.049942067046961
"20206","ZNF547",0.0372965517241379,0.049942067046961
"1520","BMP6",0.0373,0.049942067046961
"13177","PDXK",0.037304347826087,0.049942067046961
"17952","THNSL2",0.0373333333333333,0.049942067046961
"11096","MREG",0.0373371428571429,0.049942067046961
"2925","CAPN7",0.0373539682539683,0.049942067046961
"13149","PDIA4",0.0373714285714286,0.049942067046961
"20497","ZYG11B",0.037375,0.049942067046961
"6178","FAP",0.0374,0.049942067046961
"13","AADACL2",0.0374111111111111,0.049942067046961
"122","ACADSB",0.0374142857142857,0.049942067046961
"18741","TSFM",0.0374142857142857,0.049942067046961
"212","ACTN1",0.0374228571428571,0.049942067046961
"20193","ZNF527",0.03745,0.049942067046961
"4438","CX3CR1",0.0374516129032258,0.049942067046961
"3978","CNTN3",0.0374901639344262,0.049942067046961
"18436","TNNT3",0.0375,0.049942067046961
"8975","KIAA1524",0.03751,0.049942067046961
"933","ARHGEF15",0.0375533333333333,0.049942067046961
"4732","DDX19B",0.0375622641509434,0.049942067046961
"1102","ASPRV1",0.0375631578947368,0.049942067046961
"5061","DNAJC2",0.0375652173913043,0.049942067046961
"7307","GPR21",0.0375739130434783,0.049942067046961
"14796","RELA",0.0376,0.049942067046961
"16422","SLCO5A1",0.0376,0.049942067046961
"10830","MFI2",0.0376,0.049942067046961
"15262","RPS26",0.0376,0.049942067046961
"19667","XYLB",0.0376,0.049942067046961
"15914","SH2D4A",0.037625,0.049942067046961
"8618","ITGB3BP",0.037625641025641,0.049942067046961
"4238","CRTAP",0.037632,0.049942067046961
"17886","TFDP1",0.0376608695652174,0.049942067046961
"16528","SNAP25",0.0376672131147541,0.049942067046961
"15648","SEC11C",0.0376682926829268,0.049942067046961
